CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;reference product;unit
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;172190d48ccdc5f567138ddafc2277f7;SSP5-Base-2050;Europe without Switzerland;cement;market for cement, Portland;cement, Portland;kilogram
39365: Waste and scrap of zinc;waste management/municipal incineration;3821:Treatment and disposal of non-hazardous waste;0daeb26c61b9cb38f4c19e304ba62677;SSP5-Base-2050;CH;zinc;market for zinc in car shredder residue;zinc in car shredder residue;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";e270f0f5b6204b8c0d5081c65b376444;SSP5-Base-2050;CA;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;bd3b97ff5baf3877244af92336a87e0a;SSP5-Base-2050;CH;cement;market for cement, CEM V/A;cement, CEM V/A;kilogram
53269: Other constructions for manufacturing;nuclear power/production;4290:Construction of other civil engineering projects;028fc71b84772ce4215cca40ef4507f6;SSP5-Base-2050;GLO;uranium;market for uranium enrichment diffusion facility;uranium enrichment diffusion facility;unit
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;212b72d246519d4f49d583bd75a15a28;SSP5-Base-2050;ZA;cement;market for cement, CEM II/A-L;cement, CEM II/A-L;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;f4ca2f3968f34ece8ddae25880f1c4ab;SSP5-Base-2050;EUR;cement;market for cement, type general use;cement, type general use;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;a3d51438f8064a27b879e36726f2c063;SSP5-Base-2050;CAZ;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";a7555dee1e40b2d525daa09bc000a1cb;SSP5-Base-2050;CZ;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
37540: Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone;construction materials/bricks;2395:Manufacture of articles of concrete, cement and plaster;2706c72e9fd70ec905b3b3c565410e6e;SSP5-Base-2050;GLO;sand;market for sand-lime brick;sand-lime brick;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";72c658c580d76797ae9f9dcf32b23e70;SSP5-Base-2050;TR;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
862: Support and operation services to mining;oil/production;0610:Extraction of crude petroleum;39cd95994ac20d86007b6161240cb59b;SSP5-Base-2050;GLO;petroleum;market for petroleum combustion, in drilling tests;petroleum combustion, in drilling tests;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;9eb4580e287147a2996e5ffc76839e89;SSP5-Base-2050;World;cement;market for cement, Portland;cement, Portland;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);chemicals/inorganics;0729:Mining of other non-ferrous metal ores;eb94e20c0297117949e1bddd83d7cc05;SSP5-Base-2050;GLO;magnesium;market for magnesium oxide;magnesium oxide;kilogram
11010: Hard coal;hard coal/fuels;0510:Mining of hard coal;97db154ff9d2fbfec42b0c42cc9d3ad5;SSP5-Base-2050;Europe, without Russia and Turkey;coal(black);market for hard coal;hard coal;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5483cf3c9cfd9444271c324162c0fa2c;SSP5-Base-2050;RoW;cement;market for cement, CEM IV/A;cement, CEM IV/A;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;7ad7ae2d76e64e4aa5976f8665448e90;SSP5-Base-2050;EUR;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5ded925aa7705fbdd413c0a60bbb2150;SSP5-Base-2050;CA-QC;cement;market for cement, Portland;cement, Portland;kilogram
;;;86566ef2d5c7491a90e424f74c924e9b;SSP5-Base-2050;GLO;coal(black);market for hard coal power plant;hard coal pulverised power plant 500MW;unit
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";;2011:Manufacture of basic chemicals;94f4e6f35af7a78eaaa5a5b7e9624dbc;SSP5-Base-2050;GLO;tin;market for tin dioxide;tin dioxide;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;d062f3c4fe8d45868e856df167cc101b;SSP5-Base-2050;CHA;cement;market for cement, CP II-E;cement, CP II-E;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";dc8d0f06af3874b8c214e6df0e55fdd1;SSP5-Base-2050;IT;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
342: Basic inorganic chemicals n.e.c.;;2011:Manufacture of basic chemicals;27f6ee8136367ae8e578ac1b5a988696;SSP5-Base-2050;RER;silicon;market for silicon, multi-Si, casted;silicon, multi-Si, casted;kilogram
39366: Waste and scrap of tin;;3830:Materials recovery;a35df4e7891723f434226a27774c72bf;SSP5-Base-2050;CH;tin;market for tinplate scrap, sorted;tinplate scrap, sorted;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;d15de4a7e8a04f5cb56ba03edf9b20fc;SSP5-Base-2050;OAS;cement;market for cement, type general use;cement, type general use;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;01aa172db1d345c6a641af50fcdb8023;SSP5-Base-2050;SSA;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";f04fd23705ff489ba23b450c39876969;SSP5-Base-2050;CHA;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;natural gas/production;0620:Extraction of natural gas;74fe70d3c35f0929de787157aff7cc01;SSP5-Base-2050;GLO;natural gas;market for natural gas, liquefied;natural gas, liquefied;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8a87aa110f0848a5a5b173c7bcbdc788;SSP5-Base-2050;SSA;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";2f3da839f70e544e18c132d6794f9286;SSP5-Base-2050;EC;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";5fcdaea26c734f5545969b65a231d67b;SSP5-Base-2050;GLO;chromium;market for chromium steel removed by turning, primarily roughing, conventional;chromium steel removed by turning, primarily roughing, conventional;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;538d2ddf503344d4b387666916e5f240;SSP5-Base-2050;World;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5a50ba3cb63543ff9f9aaa8af9b50706;SSP5-Base-2050;CAZ;cement;market for cement, CP II-E;cement, CP II-E;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";8c533000f0930a8bd674095041d96d69;SSP5-Base-2050;RoW;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;9edc7c3d429e4ed68543b1045a414747;SSP5-Base-2050;NEU;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
39366: Waste and scrap of tin;;3830:Materials recovery;e93a21cf06f4b0255746ca686c16d5b6;SSP5-Base-2050;Europe without Switzerland;tin;market for tinplate scrap, sorted;tinplate scrap, sorted;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;82d048b8fc35461cbb6135ec7bda495c;SSP5-Base-2050;CHA;cement;market for cement, CP II-F;cement, CP II-F;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;72a8bbdbee50f329b7ba642f429722ba;SSP5-Base-2050;CH;cement;market for cement, CEM IV/A;cement, CEM IV/A;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;8e2bb99b8f164563861ed931b6a60a45;SSP5-Base-2050;World;cement;market for cement, unspecified;cement, unspecified;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";c8de1013e1728007e0c0dfa8942b6dfb;SSP5-Base-2050;DE;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";510f6e017731c9d64259a7e2bc0b5f7c;SSP5-Base-2050;IR;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;aadd633489894c8a92aada49f68873b1;SSP5-Base-2050;NEU;cement;market for cement mortar;cement mortar;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";40e30bb5c2f04c4c95ff372df5442f57;SSP5-Base-2050;MEA;natural gas;market for natural gas, high pressure, 40-year period;natural gas, high pressure;cubic meter
"33100: Coke and semi-coke of coal, of lignite or of peat; retort carbon";hard coal/fuels;1910:Manufacture of coke oven products;402b722aa4a63d94ac64b2ea9e9e1054;SSP5-Base-2050;GLO;coke;market for coke;coke;megajoule
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;0729:Mining of other non-ferrous metal ores;0c68daf6455c3e7750a7d48e87f17f7a;SSP5-Base-2050;GLO;tantalum;market for tantalum concentrate, 30% Ta2O5;tantalum concentrate, 30% Ta2O5;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;59b551b33c144236af13af156536fea5;SSP5-Base-2050;World;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;0699034e098d6cbeddee51d51c5a0154;SSP5-Base-2050;GLO;natural gas;market for natural gas, burned in gas turbine;natural gas, burned in gas turbine;megajoule
41115: Other ferro-alloys;;2410:Manufacture of basic iron and steel;e7e751b79636caff3689880ed4426e1b;SSP5-Base-2050;GLO;niobium;market for ferroniobium, 66% Nb;ferroniobium, 66% Nb;kilogram
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";nuclear power/production;2011:Manufacture of basic chemicals;cfb260f63b666a9e28e51c146a32eab6;SSP5-Base-2050;RoW;uranium;market for uranium hexafluoride;uranium hexafluoride;kilogram
34290: Compounds of rare earth metals, of yttrium or of scandium;;0729:Mining of other non-ferrous metal ores;4ad0d1c39071582c4f0126a465493e35;SSP5-Base-2050;GLO;holmium;market for holmium oxide;holmium oxide;kilogram
12010: Petroleum oils and oils obtained from bituminous minerals, crude;;4661:Wholesale of solid, liquid and gaseous fuels and related products;ffa4308820ee99e0ed078d95d529d837;SSP5-Base-2050;Europe without Switzerland;petroleum;market for petroleum;petroleum;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;4c28de4114cc15a555d2c447878fb615;SSP5-Base-2050;GLO;magnesium;market for magnesium;magnesium;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;4d62ab3246b140e9a7394aa79d3670fc;SSP5-Base-2050;JPN;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
39365: Waste and scrap of zinc;metals/processing;"2592:Treatment and coating of metals; machining";1e4c166d3e978845b65bb5fdb63da66d;SSP5-Base-2050;GLO;zinc;market for zinc coat, coils;zinc coat, coils;square meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;896fbfff5846433175f6b669901ced70;SSP5-Base-2050;BR;cement;market for cement, CP II-F;cement, CP II-F;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);chemicals/inorganics;2011:Manufacture of basic chemicals;f19dce588d3d4d4ebef83de34ddac4f3;SSP5-Base-2050;RER;titanium;market for titanium dioxide;titanium dioxide;kilogram
41431: Unwrought aluminium;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;823822c452c6258a6ce360939935f26f;SSP5-Base-2050;IAI Area, EU27 & EFTA;aluminium;market for aluminium, primary, ingot;aluminium, primary, ingot;kilogram
342: Basic inorganic chemicals n.e.c.;;2420:Manufacture of basic precious and other non-ferrous metals;a947a6fbd36a6d46728f905616a73842;SSP5-Base-2050;GLO;zirconium;market for zirconium tetrachloride;zirconium tetrachloride;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";c0af6608e7ae4e06851a78b5dfd22228;SSP5-Base-2050;CHA;natural gas;market for natural gas, high pressure, 40-year period;natural gas, high pressure;cubic meter
