;activity type;database;location;name;reference product;unit;code;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources
0499fa4e688990715acdaa77ef6fc3d4;market activity;ecoinvent-3.9.1-cutoff;GLO;market for battery cell, Li-ion, LFP;battery cell, Li-ion, LFP;kilogram;0499fa4e688990715acdaa77ef6fc3d4;10.869974889561064;0.04351765277103553;0.13421769116202303;2.766204595559302e-07;8.89502663433203e-08;6.344470790381135e-05;2.183646570226055
567bd2e111ed763a1ede56ffafc2cf01;market activity;ecoinvent-3.9.1-cutoff;GLO;market for capacitor, auxilliaries and energy use;capacitor, auxilliaries and energy use;kilogram;567bd2e111ed763a1ede56ffafc2cf01;9.467975892453541;0.474544534724274;0.8711396214582381;2.3653270556700387e-06;1.7668850417722261e-07;9.781869908785949e-05;2.308787375187787
386571b762d8f99c996bca71dc9cd111;market activity;ecoinvent-3.9.1-cutoff;RoW;market for maize chop;maize chop;kilogram;386571b762d8f99c996bca71dc9cd111;0.2539625644172543;0.000181864104356779;0.0004199227114020182;3.019379686115512e-09;2.740240800952121e-09;7.84161388041856e-07;0.019582280538855402
612a9183c7bac2685fb87a699974c8aa;market activity;ecoinvent-3.9.1-cutoff;GLO;market for helium;helium;kilogram;612a9183c7bac2685fb87a699974c8aa;2.2874999164582626;0.009663712093460047;0.0423359867293368;2.487204270251878e-07;4.77817820991759e-08;2.2967445735231997e-05;5.5621531805345725
50b890a3ec0ccd9c8e49308afa18bdfe;market activity;ecoinvent-3.9.1-cutoff;GLO;market for ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts;ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts;unit;50b890a3ec0ccd9c8e49308afa18bdfe;8684.844101260356;27.581544450908854;22.806242161486384;0.00012788639674849228;3.0440649269947132e-05;0.023143010051184028;497.0836362658434
fc02ae3a3b858e31de55e4543034c749;market activity;ecoinvent-3.9.1-cutoff;GLO;market for wind power plant, 800kW, moving parts;wind power plant, 800kW, moving parts;unit;fc02ae3a3b858e31de55e4543034c749;165632.3314331961;653.1504371965387;1398.329039346841;0.005822048326529094;0.0014359914153882051;1.5071086602160793;21121.62558005807
e06eed9912af66347d920075212adc8c;market activity;ecoinvent-3.9.1-cutoff;GLO;market for gold-silver, ingot;gold-silver, ingot;kilogram;e06eed9912af66347d920075212adc8c;19659.90791174241;275.5734772030921;25.56494355416649;5.8476713919959175e-05;0.00032275485477018624;0.23219800304994848;959.5982631710835
49e7e29fe8d585e2827bf8eb8b4ac221;market activity;ecoinvent-3.9.1-cutoff;GLO;market for neutralising agent, sodium hydroxide-equivalent;neutralising agent, sodium hydroxide-equivalent;kilogram;49e7e29fe8d585e2827bf8eb8b4ac221;0.9018020120958157;0.008408380950731823;0.000917862504302499;7.382765606608218e-08;5.8614369867052445e-09;3.494612334665825e-06;0.09415092200810019
9a3b9e0336034fdd81ff4bd1835e5f34;market activity;ecoinvent-3.9.1-cutoff;GLO;market for wind turbine, 2.3MW, onshore;wind turbine, 2.3MW, onshore;unit;9a3b9e0336034fdd81ff4bd1835e5f34;14283167.44227468;6966.832802147243;3790.9936188796346;0.02901801659132576;0.009770512150889426;8.067041657864541;148336.3496473955
7ea1a56894b4a7e3dd6042b1623375f2;market activity;ecoinvent-3.9.1-cutoff;GLO;market for bromine;bromine;kilogram;7ea1a56894b4a7e3dd6042b1623375f2;0.8288618274241777;0.005578908426602809;0.004546708937655035;8.414435800436766e-08;2.1248052734176977e-08;1.0749189576544355e-05;0.5364021023978638
bce35f0ce9d117dcfb20310b9a6f1617;market activity;ecoinvent-3.9.1-cutoff;GLO;market for zineb;zineb;kilogram;bce35f0ce9d117dcfb20310b9a6f1617;2.507579533125118;0.009601245408567284;0.01535195934774267;1.793702048887653e-07;3.9650746712494715e-08;7.276404651171035e-05;0.5005259232903725
34e762f4f29b67247d092678c6b295a9;market activity;ecoinvent-3.9.1-cutoff;GLO;market for spent catalytic converter NOx reduction;spent catalytic converter NOx reduction;kilogram;34e762f4f29b67247d092678c6b295a9;-0.11183666153248698;-3.2625658597545756e-05;-8.819924727845414e-05;-3.0224834446965267e-10;-2.00508510873908e-10;-9.054457723560277e-08;-0.005052494841711816
6349a7ad374eb2a24b5a2fafbf08fc2d;market activity;ecoinvent-3.9.1-cutoff;RoW;market for cement, CEM V/B;cement, CEM V/B;kilogram;6349a7ad374eb2a24b5a2fafbf08fc2d;0.17557972449860682;0.0004111558314775762;0.00023240536246906885;3.493594810523547e-09;1.8531477818007765e-09;8.287908315248041e-07;0.01848635833815708
10d8d528d6867581136675438c21d124;market activity;ecoinvent-3.9.1-cutoff;RoW;market for urea formaldehyde resin;urea formaldehyde resin;kilogram;10d8d528d6867581136675438c21d124;1.1770622507959996;0.001507380396924981;0.002579372173540765;2.065836372394765e-08;9.534569879744874e-09;5.138996243495732e-06;0.2729381018544057
e0299316a16c4dc2321710f4ff11356f;market activity;ecoinvent-3.9.1-cutoff;GLO;market for start-up, heat and power co-generation unit, 160kW electrical;start-up, heat and power co-generation unit, 160kW electrical;unit;e0299316a16c4dc2321710f4ff11356f;149.42385657513717;0.14430527135174925;0.3220913320077015;1.065749347826314e-06;4.4237724786534065e-07;0.00022320947819260147;13.470528152756016
c1a1d7e014d8137c95dcc7129dab43b2;market activity;ecoinvent-3.9.1-cutoff;GLO;market for airport;airport;unit;c1a1d7e014d8137c95dcc7129dab43b2;9629742347.258026;441917515.4263332;12530347.87065393;1033.2420696292581;86.33816810980333;43585.58499206221;1260666130.701203
a153d28b2dc270ef389ce6385895c067;market activity;ecoinvent-3.9.1-cutoff;GLO;market for metal catalyst for catalytic converter;metal catalyst for catalytic converter;kilogram;a153d28b2dc270ef389ce6385895c067;13542.238708659863;48.225527189326925;35.98716974399624;0.0007356993011648274;0.0007292075179766152;0.6551925888379309;3386.665976983116
7cca70f33622d6e8d71523a339f7e104;market activity;ecoinvent-3.9.1-cutoff;GLO;market for aluminium hydroxide;aluminium hydroxide;kilogram;7cca70f33622d6e8d71523a339f7e104;0.26454886943365097;0.0006862408931890656;0.0005984610533426779;9.487499925094224e-09;5.247175188596096e-09;6.829321891302883e-06;0.06659184469917974
f4a27cfc1ea563cc1b8fe86fb14d478a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for barium carbonate;barium carbonate;kilogram;f4a27cfc1ea563cc1b8fe86fb14d478a;0.7441779619573241;0.0007228933341345316;0.0011552726969689209;3.4540800497437496e-08;6.625183405628642e-09;1.0761670499676093e-05;0.0768391476762059
3de927f96c53ca0ac446a2af1c0f5ef6;market activity;ecoinvent-3.9.1-cutoff;GLO;market for polyacrylamide;polyacrylamide;kilogram;3de927f96c53ca0ac446a2af1c0f5ef6;0.9174315362812797;0.001820595205159438;0.007003864172479154;3.7506690033275464e-08;1.4110472691287727e-08;6.549690863391582e-06;0.5452670628475297
35e6073e2d8d406d04fcd1dbe566c25b;market activity;ecoinvent-3.9.1-cutoff;GLO;market for capacitor, for surface-mounting;capacitor, for surface-mounting;kilogram;35e6073e2d8d406d04fcd1dbe566c25b;38.15022748625311;0.763670590361921;0.9753010727329591;4.107595225537113e-06;1.0364900599279578e-06;0.0008778626503547609;6.923195611655008
d48eb3b7b0d1cbdd22607e2676393e6a;market activity;ecoinvent-3.9.1-cutoff;RoW;market for phosphoric acid, fertiliser grade, without water, in 70% solution state;phosphoric acid, fertiliser grade, without water, in 70% solution state;kilogram;d48eb3b7b0d1cbdd22607e2676393e6a;1.3399091246362491;0.0014064546546776464;0.0017100680604983168;1.8468589978490266e-08;1.0174605539955411e-08;5.754471537771977e-06;0.08663958374482487
f9910e95ca55280f32a147638d33dd94;market activity;ecoinvent-3.9.1-cutoff;GLO;market for outside air intake, stainless steel, DN 370;outside air intake, stainless steel, DN 370;unit;f9910e95ca55280f32a147638d33dd94;238.49812655600982;0.7638821268759225;3.5056982218802153;6.301614493431394e-06;1.131372756284455e-06;0.0017381511045616678;17.31519599814684
c16dcffc37a27b5c02dee528e97c03e8;market activity;ecoinvent-3.9.1-cutoff;RoW;market for ethanol, without water, in 99.7% solution state, from fermentation, vehicle grade;ethanol, without water, in 99.7% solution state, from fermentation, vehicle grade;kilogram;c16dcffc37a27b5c02dee528e97c03e8;0.7248399462943615;0.0032788802298621207;0.002151667016893095;1.823455419480124e-08;2.7695152253366295e-08;6.225253185660012e-06;0.08617915839861082
9fa8305a9e1427207b0399820034bb49;market activity;ecoinvent-3.9.1-cutoff;GLO;market for red kidney bean seed, for sowing;red kidney bean seed, for sowing;kilogram;9fa8305a9e1427207b0399820034bb49;0.798837333586831;0.0011152966075922226;0.004442750431542783;1.3630759003597654e-08;4.711394765893859e-08;6.176700584155719e-06;0.1580607905243529
4969908456d767db6104dbb761751504;market activity;ecoinvent-3.9.1-cutoff;GLO;market for pyridine-compound;pyridine-compound;kilogram;4969908456d767db6104dbb761751504;5.381130597640712;0.0333348072017029;0.012808903814293084;4.5073099285171033e-07;4.945488823939456e-08;2.7126107927024754e-05;1.2164649185964127
f92aa9782c1c6f2cf9e7e55a27d85c4d;market activity;ecoinvent-3.9.1-cutoff;GLO;market for furnace, wood chips, hardwood storage area, 300kW;furnace, wood chips, hardwood storage area, 300kW;unit;f92aa9782c1c6f2cf9e7e55a27d85c4d;514260.98496308376;114.27124233135677;32.95196941446743;0.0002904190166472594;0.00012179137280105634;0.07660137195815334;1791.5018757950438
7a910ec794edd8bf61176584f5c241ea;market activity;ecoinvent-3.9.1-cutoff;GLO;market for potato seed, for setting;potato seed, for setting;kilogram;7a910ec794edd8bf61176584f5c241ea;0.5387764433970739;0.000266856002939827;0.0006484577051893911;6.467771643047601e-09;3.3740012059972783e-09;1.2234334960254317e-06;0.027739938861457026
306679b4bd7a801c5d60a2ff37fb3734;market activity;ecoinvent-3.9.1-cutoff;RoW;market for gravel, round;gravel, round;kilogram;306679b4bd7a801c5d60a2ff37fb3734;0.026752748188144715;1.4136589696489073e-05;3.94381499846439e-05;2.118075030366264e-10;6.510077708505343e-11;3.1918082732661094e-08;0.001433863862514771
c7554d67159a7698ef8b712efe5448fc;market activity;ecoinvent-3.9.1-cutoff;GLO;market for bitumen adhesive compound, hot;bitumen adhesive compound, hot;kilogram;c7554d67159a7698ef8b712efe5448fc;0.18773050525855628;0.0003713414770790751;0.005208213848272918;5.2940245218435616e-09;3.6771133465849337e-09;1.5989272836170252e-06;0.5094614313360621
6c4431bcd798012add1f8a3d6b6cbf2b;market activity;ecoinvent-3.9.1-cutoff;RoW;market for lightweight concrete block, expanded clay;lightweight concrete block, expanded clay;kilogram;6c4431bcd798012add1f8a3d6b6cbf2b;0.21578369093626845;0.0006662586726656638;0.000403870376060891;3.767421293551285e-09;2.5438486504844107e-09;1.2481159561569665e-06;0.021756845584340385
cf359d5de770ce4e5d07aeed5128f8be;market activity;ecoinvent-3.9.1-cutoff;GLO;market for barley grain, feed, organic;barley grain, feed, organic;kilogram;cf359d5de770ce4e5d07aeed5128f8be;0.25717488985402615;0.00040881535507354563;0.0008672485717414722;4.402633074851272e-09;2.1420478459720613e-08;2.906159636033885e-06;0.029378550726080886
69bbbbf1efb16f535f2bff848ecd549c;market activity;ecoinvent-3.9.1-cutoff;GLO;market for diesel-electric generating set, 18.5kW;diesel-electric generating set, 18.5kW;unit;69bbbbf1efb16f535f2bff848ecd549c;3964.795972370295;59.94649802464431;88.28122274497883;0.0001677583718790028;4.2118803694957684e-05;0.03349271200905635;525.1671085368622
570bff4f228cbcba526b273f535884f8;market activity;ecoinvent-3.9.1-cutoff;GLO;market for refrigerator;refrigerator;unit;570bff4f228cbcba526b273f535884f8;204.19253077541552;1.7386120882610028;1.6848735967956534;4.6208182621439705e-06;1.6087313099557328e-06;0.0012586665517597486;30.04378699868334
6fef792602c8862ceb36359d3a5a7e8e;market activity;ecoinvent-3.9.1-cutoff;GLO;market for dinitroaniline-compound;dinitroaniline-compound;kilogram;6fef792602c8862ceb36359d3a5a7e8e;2.628239956557966;0.009885372783934167;0.009985103505913251;1.5973625188073883e-07;2.8346450741519812e-08;1.4566287694617157e-05;0.7920840160614329
43d0d31d8089cc9a3501ba77d3a54d33;market activity;ecoinvent-3.9.1-cutoff;GLO;market for electric connector, peripheral component interconnect buss;electric connector, peripheral component interconnect buss;kilogram;43d0d31d8089cc9a3501ba77d3a54d33;40.737661851993366;0.09743378744773418;0.2031054586262006;5.956202984233004e-06;1.071430226701492e-06;0.0011165964162968046;9.508060011319664
a32922582fc738f089a0be8b36b6cf54;market activity;ecoinvent-3.9.1-cutoff;GLO;market for pyrethroid-compound;pyrethroid-compound;kilogram;a32922582fc738f089a0be8b36b6cf54;5.429439242493823;0.030192726273630115;0.025384783026505434;3.869285787832587e-07;7.420695178065216e-08;3.814545575692335e-05;1.8743149107297592
f7fbbbd4027750c8b3d88c1bf551daef;market activity;ecoinvent-3.9.1-cutoff;GLO;market for barley seed, organic, for sowing;barley seed, organic, for sowing;kilogram;f7fbbbd4027750c8b3d88c1bf551daef;0.23390401511925707;0.00026000362806147183;0.0007640346842640637;3.566486759859074e-09;2.1202850722799865e-08;2.810764420165463e-06;0.024237933323485186
c33009dcfbc3422ae8dd9582960f8777;market activity;ecoinvent-3.9.1-cutoff;GLO;market for maize seed, organic, for sowing;maize seed, organic, for sowing;kilogram;c33009dcfbc3422ae8dd9582960f8777;0.5827203328164205;0.0006159897706282239;0.0020657569505144594;2.6126261864700713e-08;5.761743032244491e-08;8.053904820273825e-06;0.0688964310298705
93b2b2ecb400749437a2f79fb9d3cb96;market activity;ecoinvent-3.9.1-cutoff;GLO;market for iron ore, crude ore, 63% Fe;iron ore, crude ore, 63% Fe;kilogram;93b2b2ecb400749437a2f79fb9d3cb96;0.6615685274812252;0.00026006218448344667;0.00041124489643854157;6.022661039592977e-10;6.803394115711794e-10;4.289004930981758e-07;0.021007192867894847
9e58f08a87d077f57e39b0371fbd4675;market activity;ecoinvent-3.9.1-cutoff;GLO;market for chilli;chilli;kilogram;9e58f08a87d077f57e39b0371fbd4675;0.2605851793013926;0.00011092699201294317;0.00029128537579723216;1.072489069056472e-09;3.3826408697343784e-09;2.4753350887305105e-06;0.015598616446127509
68f38f2e6956e52f3dd699357f23d52d;market activity;ecoinvent-3.9.1-cutoff;RoW;market for aminopyridine;aminopyridine;kilogram;68f38f2e6956e52f3dd699357f23d52d;3.5807303105433883;0.012773222747608705;0.017901637078030514;2.0018731001539565e-07;4.2295894058404076e-08;2.0917415499910302e-05;1.4834968719357144
d734000e5b2817061225f087bc58ad38;market activity;ecoinvent-3.9.1-cutoff;RoW;market for paper sack;paper sack;kilogram;d734000e5b2817061225f087bc58ad38;1.3575150194793681;0.005559300612214336;0.02012180910004974;3.652631917551511e-08;3.2141357911828103e-08;6.108651813458637e-06;0.16122444707494743
ee00cbb70fdbb040f04ef43047405a93;market activity;ecoinvent-3.9.1-cutoff;RoW;market for sewage sludge, dried;sewage sludge, dried;kilogram;ee00cbb70fdbb040f04ef43047405a93;-0.04314170053019255;-8.640920068618114e-06;-2.2887239000098378e-05;-6.805987322083009e-11;-5.627898871054537e-11;-2.41176103364964e-08;-0.0016117780389405447
62c88d9cef4abc4524a2588caaf990b5;market activity;ecoinvent-3.9.1-cutoff;GLO;market for furnace, wood chips, hardwood storage area, 50kW;furnace, wood chips, hardwood storage area, 50kW;unit;62c88d9cef4abc4524a2588caaf990b5;312838.38810377376;36.85906140067266;16.423380999998926;0.0001300227432573017;6.399251626393089e-05;0.03272027179229892;880.6603185710642
c57acd5f9990d38f116360f889bd5068;market activity;ecoinvent-3.9.1-cutoff;GLO;market for electrolyte, nickel-rich;electrolyte, nickel-rich;cubic meter;c57acd5f9990d38f116360f889bd5068;2813.8154099397916;23.859052819714563;1.8019414739412265;6.314236029323467e-05;1.8985476392770605e-06;0.0015316155350434128;65.14107510492036
223f6be222ab4d6aec8ac4ea00f2d1b7;market activity;ecoinvent-3.9.1-cutoff;GLO;market for wheat grain, organic;wheat grain, organic;kilogram;223f6be222ab4d6aec8ac4ea00f2d1b7;0.1757972308824699;0.0002845373271699369;0.0008710675725050334;2.934742439968681e-09;2.208394110863714e-08;3.6213159413997594e-06;0.025741005972752216
4644b33e432d216ad9539c04cb879a11;market activity;ecoinvent-3.9.1-cutoff;GLO;market for ethanol, without water, in 99.7% solution state, from fermentation;ethanol, without water, in 99.7% solution state, from fermentation;kilogram;4644b33e432d216ad9539c04cb879a11;0.6600602319830253;0.003174914125573142;0.0017484365471794768;1.7706463364292898e-08;2.7498510452651687e-08;6.140669009875848e-06;0.08295024127945957
46c32f73e7f1c285a27fb598ed41bc1a;market activity;ecoinvent-3.9.1-cutoff;RoW;market for isopropyl acetate;isopropyl acetate;kilogram;46c32f73e7f1c285a27fb598ed41bc1a;1.641760655796542;0.0031456985022341273;0.007730310632477504;1.3342728131770203e-07;2.67994680327451e-08;1.3473650082985621e-05;0.7396589943724912
b18880bba2369a5e12bd69ad239dcbf9;market activity;ecoinvent-3.9.1-cutoff;GLO;market for battery, Li-ion, NMC111, rechargeable, prismatic;battery, Li-ion, NMC111, rechargeable, prismatic;kilogram;b18880bba2369a5e12bd69ad239dcbf9;49.295060990842146;0.3420394002585022;1.4734368752379456;1.2559508509886492e-06;1.2283114939125353e-07;9.40597445175707e-05;2.8138203817711553
b243372acdb48c25339f1e9b6f877489;market activity;ecoinvent-3.9.1-cutoff;RoW;market for benzoic acid;benzoic acid;kilogram;b243372acdb48c25339f1e9b6f877489;0.638706278235367;0.0009728054331471479;0.006546978756902482;3.422810927652912e-08;9.069293969510486e-09;4.4660155912060226e-06;0.5410109939509615
e7713c906ef04ea2bed4f27f76a1851e;market activity;ecoinvent-3.9.1-cutoff;GLO;market for forwarder;forwarder;unit;e7713c906ef04ea2bed4f27f76a1851e;58000.059303230424;641.0639199333036;94.80168787589665;0.002929148279137845;0.00036505798031230574;0.4190381030597876;7037.784933686524
c5dc217b84ab63fc2eff05a2fe605a9d;market activity;ecoinvent-3.9.1-cutoff;GLO;market for intermodal shipping container, 20-foot;intermodal shipping container, 20-foot;unit;c5dc217b84ab63fc2eff05a2fe605a9d;8740.102693799567;172.59484295672573;212.2377443870083;0.0003346785136518765;5.141711781804957e-05;0.0553229567183725;927.2995855594711
c27991023e8548170fcb6a28224e31a6;market activity;ecoinvent-3.9.1-cutoff;GLO;market for boric oxide;boric oxide;kilogram;c27991023e8548170fcb6a28224e31a6;2.180617675551822;0.016070019640882907;0.006796187605804672;9.002435956343866e-08;2.1324742789939907e-08;1.4515730002173523e-05;0.3055316286283498
4fbd6e9e2910e3a6144191aa03019ba9;market activity;ecoinvent-3.9.1-cutoff;GLO;market for acetaldehyde;acetaldehyde;kilogram;4fbd6e9e2910e3a6144191aa03019ba9;0.5607157925366275;0.0005877846459514133;0.006051740310058648;3.671425125129962e-08;8.438341015048092e-09;4.0547540127552825e-06;0.4484011668993597
