CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;reference product;unit
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;5ee3919151a08688b8340a027b99ad1b;SSP5-Base-2030;FR;magnesium;market for magnesium, for reuse in zirconium sponge production;magnesium, for reuse in zirconium sponge production;kilogram
342: Basic inorganic chemicals n.e.c.;;2420:Manufacture of basic precious and other non-ferrous metals;460f39c08e600e8d42f573617d07c573;SSP5-Base-2030;GLO;magnesium;market for magnesium chloride, from titanium sponge production;magnesium chloride, from titanium sponge production;kilogram
34: Basic chemicals;photovoltaic/production of components;2011:Manufacture of basic chemicals;67ece99ef0c5d14c8608c570092a6ee5;SSP5-Base-2030;RoW;silicon;market for silicon, single crystal, Czochralski process, photovoltaics;silicon, single crystal, Czochralski process, photovoltaics;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);;0729:Mining of other non-ferrous metal ores;da0aef15e575e0900e7eee0297941ba9;SSP5-Base-2030;GLO;lead;market for lead concentrate;lead concentrate;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;2fbfcffbc77644aba70bd360b124d8f5;SSP5-Base-2030;EUR;cement;market for cement, CP III;cement, CP III;kilogram
53290: Other civil engineering works;oil/fuels;4290:Construction of other civil engineering projects;873c9c45f45479a9433df9f5a6eb711d;SSP5-Base-2030;GLO;petroleum;market for petroleum refinery;petroleum refinery;unit
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;0729:Mining of other non-ferrous metal ores;0c68daf6455c3e7750a7d48e87f17f7a;SSP5-Base-2030;GLO;tantalum;market for tantalum concentrate, 30% Ta2O5;tantalum concentrate, 30% Ta2O5;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;229ee51fad17467ea5e26c5e58670b0a;SSP5-Base-2030;REF;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;0c9264da3dd3458a9895b35971c66688;SSP5-Base-2030;EUR;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
35499: Other chemical products n.e.c.;electronics/module;2029:Manufacture of other chemical products n.e.c.;e9e4f17a4a1fd2781ac740b638a6d845;SSP5-Base-2030;RoW;indium;market for indium tin oxide powder, nanoscale, for sputtering target;indium tin oxide powder, nanoscale, for sputtering target;kilogram
"41412: Unrefined copper; copper anodes for electrolytic refining";;2420:Manufacture of basic precious and other non-ferrous metals;6d673652ae29f74dc59fb0fc229bf6db;SSP5-Base-2030;GLO;copper;market for copper, anode;copper, anode;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;4c233f087410403d80b20235ab0e1b95;SSP5-Base-2030;JPN;cement;market for cement, Portland;cement, Portland;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;78e2ecdc1b52e1808dd90dbb72acff40;SSP5-Base-2030;PE;cement;market for cement, type ICo;cement, type ICo;kilogram
41122: Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;metals/extraction;2410:Manufacture of basic iron and steel;cf44e8d93a8136b32fb7761cf6fdc7b0;SSP5-Base-2030;GLO;tin;market for tin plated chromium steel sheet, 2 mm;tin plated chromium steel sheet, 2 mm;square meter
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;2011:Manufacture of basic chemicals;dc24aacb81956b23d97cf04fae5f19dc;SSP5-Base-2030;RoW;lithium;market for lithium iron phosphate;lithium iron phosphate;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;50398071512e169791e8e67a24170dc8;SSP5-Base-2030;PE;cement;market for cement, Portland;cement, Portland;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";9e763090c5bd2d9dc4c8714f6135d0c2;SSP5-Base-2030;NG;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;eb4bb4516c20db411e7acc5b871f46af;SSP5-Base-2030;US;magnesium;market for magnesium, for reuse in hafnium sponge production;magnesium, for reuse in hafnium sponge production;kilogram
342: Basic inorganic chemicals n.e.c.;photovoltaic/production of components;2011:Manufacture of basic chemicals;4c47fb2e57f28bb0ec8f613c349a16d5;SSP5-Base-2030;RoW;silicon;market for silicon, single crystal, Czochralski process, electronics;silicon, single crystal, Czochralski process, electronics;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;705feaef45fa4a41ad56375cf58b4b06;SSP5-Base-2030;IND;cement;market for cement, CP II-F;cement, CP II-F;kilogram
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";nuclear power/production;2011:Manufacture of basic chemicals;fe3eb2c1ad14f5832bd6ebd74b557433;SSP5-Base-2030;GLO;uranium;market for uranium, enriched 3.8%, per separative work unit;uranium, enriched 3.8%, per separative work unit;unit
34629: Other phosphatic fertilizers, n.e.c.;;0891:Mining of chemical and fertilizer minerals;18834ad8984de59cb73fd125b10c9bc0;SSP5-Base-2030;MA;phosphate rock;market for phosphate rock, beneficiated;phosphate rock, beneficiated;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";d1f8d72888b7e9d0a241fda2dcd2ce91;SSP5-Base-2030;MX;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;a331d30f01f44b17934b57beef62c0b4;SSP5-Base-2030;World;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
41432: Alumina (aluminium oxide), except artificial corundum;chemicals/inorganics;2420:Manufacture of basic precious and other non-ferrous metals;c819ffd8b2666db32408aadf99fc96cb;SSP5-Base-2030;RoW;aluminium;market for aluminium oxide, metallurgical;aluminium oxide, metallurgical;kilogram
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;c6c585a0084b646f19600510cde8dae8;SSP5-Base-2030;CH;cement;market for cement mortar;cement mortar;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;a0ce1c680faa4a8e96b5ab30c122ee79;SSP5-Base-2030;SSA;cement;market for cement, type general use;cement, type general use;kilogram
11020: Patent fuel and similar solid fuels manufactured from hard coal;hard coal/fuels;1920:Manufacture of refined petroleum products;246491607e7154b13709ba1b36f6b40f;SSP5-Base-2030;RoW;coal(black);market for hard coal briquettes;hard coal briquettes;megajoule
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;93dc400afb154fa2a04d6c370bd7999d;SSP5-Base-2030;USA;cement;market for cement, type general use;cement, type general use;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;beb3338856c0755f2fbd6d0e1e22d494;SSP5-Base-2030;CH;cement;market for cement, CEM III/C;cement, CEM III/C;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;675f8c9d9869b311aace6ca0a51d4f38;SSP5-Base-2030;Europe without Switzerland;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;3b4ecc716a484378b8946ee00ed80cdb;SSP5-Base-2030;SSA;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";chemicals/inorganics;2011:Manufacture of basic chemicals;055f5a895f60a9d0bd0bb5d0b487ba28;SSP5-Base-2030;GLO;chromium;market for chromium oxide, flakes;chromium oxide, flakes;kilogram
34290: Compounds of rare earth metals, of yttrium or of scandium;;2420:Manufacture of basic precious and other non-ferrous metals;105d34b6b34a5de233596a08ebb30578;SSP5-Base-2030;GLO;scandium;market for scandium oxide;scandium oxide;kilogram
39366: Waste and scrap of tin;;3830:Materials recovery;3c0dace6b21056ea2a99d77d5bfd77b2;SSP5-Base-2030;RoW;tin;market for tinplate, in mixed metal scrap;tinplate, in mixed metal scrap;kilogram
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";nuclear power/production;2011:Manufacture of basic chemicals;140a3121847f8490119337cfc2da6e3b;SSP5-Base-2030;GLO;uranium;market for uranium, enriched 4.2%, in fuel element for light water reactor;uranium, enriched 4.2%, in fuel element for light water reactor;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;172f90f82ccb4a04a7068ad882f0b047;SSP5-Base-2030;LAM;hydrogen;market for hydrogen, gaseous, 60-year period;hydrogen, gaseous;kilogram
"41412: Unrefined copper; copper anodes for electrolytic refining";metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;744cab769813439bc2207edee7cc3427;SSP5-Base-2030;GLO;nickel;market for nickel-rich materials;nickel-rich materials;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;0699034e098d6cbeddee51d51c5a0154;SSP5-Base-2030;GLO;natural gas;market for natural gas, burned in gas turbine;natural gas, burned in gas turbine;megajoule
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";nuclear power/production;2011:Manufacture of basic chemicals;01b59183a0dadb469528a825385e8af7;SSP5-Base-2030;GLO;uranium;market for uranium, enriched 3.8%, in fuel element for light water reactor;uranium, enriched 3.8%, in fuel element for light water reactor;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;46557ba667a44a67934e46817b42f6ff;SSP5-Base-2030;USA;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;e7d23f2b3ef146f5874e8251f9e53723;SSP5-Base-2030;JPN;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;81ab1986e4b94b1194243004af39c2a6;SSP5-Base-2030;OAS;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
39366: Waste and scrap of tin;;3830:Materials recovery;e93a21cf06f4b0255746ca686c16d5b6;SSP5-Base-2030;Europe without Switzerland;tin;market for tinplate scrap, sorted;tinplate scrap, sorted;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";d6ddee57677b4fd9a1b2da58615bbd7d;SSP5-Base-2030;REF;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;92af6228440f2e5259ea92e7e1ddf1e2;SSP5-Base-2030;BR;cement;market for cement, CP II-E;cement, CP II-E;kilogram
342: Basic inorganic chemicals n.e.c.;metals/refinement;2011:Manufacture of basic chemicals;e44d6f6a676cdfff45f5b9eece638152;SSP5-Base-2030;GLO;silicon;market for silicon, electronics grade;silicon, electronics grade;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5ded925aa7705fbdd413c0a60bbb2150;SSP5-Base-2030;CA-QC;cement;market for cement, Portland;cement, Portland;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";6eb08a7183a7d47abc2fe15a924aa4f1;SSP5-Base-2030;TR;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;2fab6d9ccdb8dbed4b90969c42325332;SSP5-Base-2030;IN;cement;market for cement, Portland;cement, Portland;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;74846fb005fe36439ff383116cd2596e;SSP5-Base-2030;CH;cement;market for cement, CEM V/B;cement, CEM V/B;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";d989fa993245d3aa22237f76c603a799;SSP5-Base-2030;GB;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
37540: Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone;construction materials/concrete;2395:Manufacture of articles of concrete, cement and plaster;02be5225269656c23401a6c824af1cfb;SSP5-Base-2030;GLO;cement;market for cement cast plaster floor;cement cast plaster floor;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;7eba4555668563087546d146e049957d;SSP5-Base-2030;RoW;cement;market for cement, unspecified;cement, unspecified;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;0729:Mining of other non-ferrous metal ores;d8ba411ea8ac325a4c0b63e1db9b2fed;SSP5-Base-2030;GLO;nickel;market for nickel sulfate;nickel sulfate;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;737e0b674d4a455a9955ade94b0c1f37;SSP5-Base-2030;IND;cement;market for cement, type general use;cement, type general use;kilogram
342: Basic inorganic chemicals n.e.c.;chemicals/inorganics;2011:Manufacture of basic chemicals;d971937192fae29417d670b40a21f603;SSP5-Base-2030;GLO;lithium;market for lithium hexafluorophosphate;lithium hexafluorophosphate;kilogram
